,Respondent,Redis,MariaDB,Elasticsearch,SQL Server,Google Cloud Storage,PostgreSQL,Apache Hive,Neo4j,MongoDB,IBM Db2,Amazon DynamoDB,Amazon RDS/Aurora,Google BigQuery,MySQL,Cassandra,Oracle,Memcached,Amazon Redshift,Apache HBase,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",SQLite
95649,42151,,,,,,,,,,,,,,,,,,,,,
95650,42155,,,,,,,,,,,,,,,,,,,,,
95651,42162,,,,,,,,,,,,,,,,,,,,,
95652,42166,,,,,,,,,,,,,,,,,,,,,
95653,42167,,,,,,,,,,,,,,,,,,,,,
95654,42209,,,,,,,,,,,,,,,,,,,,,
95655,42212,,,,,,,,,,,,,,,,,,,,,
95656,42213,,,,,,,,,,,,,,,,,,,,,
95657,42240,,,,,,,,,,,,,,,,,,,,,
95658,42247,,,,,,,,,,,,,,,,,,,,,
95659,42252,,,,,,,,,,,,,,,,,,,,,
95660,42295,,,,,,,,,,,,,,,,,,,,,
95661,42312,,,,,,,,,,,,,,,,,,,,,
95662,42329,,,,,,,,,,,,,,,,,,,,,
95663,42335,,,,,,,,,,,,,,,,,,,,,
95664,42452,,,,,,,,,,,,,,,,,,,,,
95665,42461,,,,,,,,,,,,,,,,,,,,,
95666,42463,,,,,,,,,,,,,,,,,,,,,
95667,42486,,,,,,,,,,,,,,,,,,,,,
95668,42539,,,,,,,,,,,,,,,,,,,,,
95669,42540,,,,,,,,,,,,,,,,,,,,,
95670,42551,,,,,,,,,,,,,,,,,,,,,
95671,42553,,,,,,,,,,,,,,,,,,,,,
95672,42641,,,,,,,,,,,,,,,,,,,,,
95673,42656,,,,,,,,,,,,,,,,,,,,,
95674,42660,,,,,,,,,,,,,,,,,,,,,
95675,42665,,,,,,,,,,,,,,,,,,,,,
95676,42667,,,,,,,,,,,,,,,,,,,,,
95677,42668,,,,,,,,,,,,,,,,,,,,,
95678,42687,,,,,,,,,,,,,,,,,,,,,
95679,42715,,,,,,,,,,,,,,,,,,,,,
95680,42737,,,,,,,,,,,,,,,,,,,,,
95681,42761,,,,,,,,,,,,,,,,,,,,,
95682,42764,,,,,,,,,,,,,,,,,,,,,
95683,42808,,,,,,,,,,,,,,,,,,,,,
95684,42825,,,,,,,,,,,,,,,,,,,,,
95685,42867,,,,,,,,,,,,,,,,,,,,,
95686,42879,,,,,,,,,,,,,,,,,,,,,
95687,42888,,,,,,,,,,,,,,,,,,,,,
95688,42906,,,,,,,,,,,,,,,,,,,,,
95689,42949,,,,,,,,,,,,,,,,,,,,,
95690,42962,,,,,,,,,,,,,,,,,,,,,
95691,42997,,,,,,,,,,,,,,,,,,,,,
95692,43002,,,,,,,,,,,,,,,,,,,,,
95693,43046,,,,,,,,,,,,,,,,,,,,,
95694,43081,,,,,,,,,,,,,,,,,,,,,
95695,43083,,,,,,,,,,,,,,,,,,,,,
95696,43098,,,,,,,,,,,,,,,,,,,,,
95697,43124,,,,,,,,,,,,,,,,,,,,,
95698,43129,,,,,,,,,,,,,,,,,,,,,
95699,43153,,,,,,,,,,,,,,,,,,,,,
95700,43193,,,,,,,,,,,,,,,,,,,,,
95701,43200,,,,,,,,,,,,,,,,,,,,,
95702,43211,,,,,,,,,,,,,,,,,,,,,
95703,43225,,,,,,,,,,,,,,,,,,,,,
95704,43246,,,,,,,,,,,,,,,,,,,,,
95705,43255,,,,,,,,,,,,,,,,,,,,,
95706,43284,,,,,,,,,,,,,,,,,,,,,
95707,43286,,,,,,,,,,,,,,,,,,,,,
95708,43287,,,,,,,,,,,,,,,,,,,,,
95709,43296,,,,,,,,,,,,,,,,,,,,,
95710,43299,,,,,,,,,,,,,,,,,,,,,
95711,43302,,,,,,,,,,,,,,,,,,,,,
95712,43330,,,,,,,,,,,,,,,,,,,,,
95713,43331,,,,,,,,,,,,,,,,,,,,,
95714,43370,,,,,,,,,,,,,,,,,,,,,
95715,43371,,,,,,,,,,,,,,,,,,,,,
95716,43465,,,,,,,,,,,,,,,,,,,,,
95717,43473,,,,,,,,,,,,,,,,,,,,,
95718,43482,,,,,,,,,,,,,,,,,,,,,
95719,43496,,,,,,,,,,,,,,,,,,,,,
95720,43533,,,,,,,,,,,,,,,,,,,,,
95721,43586,,,,,,,,,,,,,,,,,,,,,
95722,43593,,,,,,,,,,,,,,,,,,,,,
95723,43604,,,,,,,,,,,,,,,,,,,,,
95724,43605,,,,,,,,,,,,,,,,,,,,,
95725,43636,,,,,,,,,,,,,,,,,,,,,
95726,43660,,,,,,,,,,,,,,,,,,,,,
95727,43661,,,,,,,,,,,,,,,,,,,,,
95728,43662,,,,,,,,,,,,,,,,,,,,,
95729,43681,,,,,,,,,,,,,,,,,,,,,
95730,43704,,,,,,,,,,,,,,,,,,,,,
95731,43709,,,,,,,,,,,,,,,,,,,,,
95732,43716,,,,,,,,,,,,,,,,,,,,,
95733,43722,,,,,,,,,,,,,,,,,,,,,
95734,43726,,,,,,,,,,,,,,,,,,,,,
95735,43753,,,,,,,,,,,,,,,,,,,,,
95736,43771,,,,,,,,,,,,,,,,,,,,,
95737,43785,,,,,,,,,,,,,,,,,,,,,
95738,43800,,,,,,,,,,,,,,,,,,,,,
95739,43822,,,,,,,,,,,,,,,,,,,,,
95740,43824,,,,,,,,,,,,,,,,,,,,,
95741,43829,,,,,,,,,,,,,,,,,,,,,
95742,43859,,,,,,,,,,,,,,,,,,,,,
95743,43905,,,,,,,,,,,,,,,,,,,,,
95744,43981,,,,,,,,,,,,,,,,,,,,,
95745,44019,,,,,,,,,,,,,,,,,,,,,
95746,44020,,,,,,,,,,,,,,,,,,,,,
95747,44056,,,,,,,,,,,,,,,,,,,,,
95748,44115,,,,,,,,,,,,,,,,,,,,,
95749,44128,,,,,,,,,,,,,,,,,,,,,
95750,44143,,,,,,,,,,,,,,,,,,,,,
95751,44154,,,,,,,,,,,,,,,,,,,,,
95752,44155,,,,,,,,,,,,,,,,,,,,,
95753,44277,,,,,,,,,,,,,,,,,,,,,
95754,44322,,,,,,,,,,,,,,,,,,,,,
95755,44353,,,,,,,,,,,,,,,,,,,,,
95756,44385,,,,,,,,,,,,,,,,,,,,,
95757,44456,,,,,,,,,,,,,,,,,,,,,
95758,44467,,,,,,,,,,,,,,,,,,,,,
95759,44512,,,,,,,,,,,,,,,,,,,,,
95760,44524,,,,,,,,,,,,,,,,,,,,,
95761,44559,,,,,,,,,,,,,,,,,,,,,
95762,44568,,,,,,,,,,,,,,,,,,,,,
95763,44582,,,,,,,,,,,,,,,,,,,,,
95764,44600,,,,,,,,,,,,,,,,,,,,,
95765,44612,,,,,,,,,,,,,,,,,,,,,
95766,44620,,,,,,,,,,,,,,,,,,,,,
95767,44674,,,,,,,,,,,,,,,,,,,,,
95768,44675,,,,,,,,,,,,,,,,,,,,,
95769,44696,,,,,,,,,,,,,,,,,,,,,
95770,44716,,,,,,,,,,,,,,,,,,,,,
95771,44722,,,,,,,,,,,,,,,,,,,,,
95772,44732,,,,,,,,,,,,,,,,,,,,,
95773,44736,,,,,,,,,,,,,,,,,,,,,
95774,44744,,,,,,,,,,,,,,,,,,,,,
95775,44748,,,,,,,,,,,,,,,,,,,,,
95776,44749,,,,,,,,,,,,,,,,,,,,,
95777,44768,,,,,,,,,,,,,,,,,,,,,
95778,44780,,,,,,,,,,,,,,,,,,,,,
95779,44786,,,,,,,,,,,,,,,,,,,,,
95780,44896,,,,,,,,,,,,,,,,,,,,,
95781,44900,,,,,,,,,,,,,,,,,,,,,
95782,44904,,,,,,,,,,,,,,,,,,,,,
95783,44925,,,,,,,,,,,,,,,,,,,,,
95784,44926,,,,,,,,,,,,,,,,,,,,,
95785,44933,,,,,,,,,,,,,,,,,,,,,
95786,44979,,,,,,,,,,,,,,,,,,,,,
95787,44983,,,,,,,,,,,,,,,,,,,,,
95788,45041,,,,,,,,,,,,,,,,,,,,,
95789,45150,,,,,,,,,,,,,,,,,,,,,
95790,45159,,,,,,,,,,,,,,,,,,,,,
95791,45178,,,,,,,,,,,,,,,,,,,,,
95792,45188,,,,,,,,,,,,,,,,,,,,,
95793,45210,,,,,,,,,,,,,,,,,,,,,
95794,45212,,,,,,,,,,,,,,,,,,,,,
95795,45226,,,,,,,,,,,,,,,,,,,,,
95796,45268,,,,,,,,,,,,,,,,,,,,,
95797,45276,,,,,,,,,,,,,,,,,,,,,
95798,45335,,,,,,,,,,,,,,,,,,,,,
95799,45381,,,,,,,,,,,,,,,,,,,,,
95800,45402,,,,,,,,,,,,,,,,,,,,,
95801,45413,,,,,,,,,,,,,,,,,,,,,
95802,45454,,,,,,,,,,,,,,,,,,,,,
95803,45477,,,,,,,,,,,,,,,,,,,,,
95804,45576,,,,,,,,,,,,,,,,,,,,,
95805,45617,,,,,,,,,,,,,,,,,,,,,
95806,45619,,,,,,,,,,,,,,,,,,,,,
95807,45625,,,,,,,,,,,,,,,,,,,,,
95808,45643,,,,,,,,,,,,,,,,,,,,,
95809,45649,,,,,,,,,,,,,,,,,,,,,
95810,45656,,,,,,,,,,,,,,,,,,,,,
95811,45694,,,,,,,,,,,,,,,,,,,,,
95812,45721,,,,,,,,,,,,,,,,,,,,,
95813,45741,,,,,,,,,,,,,,,,,,,,,
95814,45758,,,,,,,,,,,,,,,,,,,,,
95815,45760,,,,,,,,,,,,,,,,,,,,,
95816,45776,,,,,,,,,,,,,,,,,,,,,
95817,45777,,,,,,,,,,,,,,,,,,,,,
95818,45788,,,,,,,,,,,,,,,,,,,,,
95819,45789,,,,,,,,,,,,,,,,,,,,,
95820,45791,,,,,,,,,,,,,,,,,,,,,
95821,45793,,,,,,,,,,,,,,,,,,,,,
95822,45799,,,,,,,,,,,,,,,,,,,,,
95823,45802,,,,,,,,,,,,,,,,,,,,,
95824,45806,,,,,,,,,,,,,,,,,,,,,
95825,45815,,,,,,,,,,,,,,,,,,,,,
95826,45831,,,,,,,,,,,,,,,,,,,,,
95827,45860,,,,,,,,,,,,,,,,,,,,,
95828,45890,,,,,,,,,,,,,,,,,,,,,
95829,45898,,,,,,,,,,,,,,,,,,,,,
95830,45922,,,,,,,,,,,,,,,,,,,,,
95831,45948,,,,,,,,,,,,,,,,,,,,,
95832,45963,,,,,,,,,,,,,,,,,,,,,
95833,45972,,,,,,,,,,,,,,,,,,,,,
95834,46012,,,,,,,,,,,,,,,,,,,,,
95835,46015,,,,,,,,,,,,,,,,,,,,,
95836,46058,,,,,,,,,,,,,,,,,,,,,
95837,46062,,,,,,,,,,,,,,,,,,,,,
95838,46113,,,,,,,,,,,,,,,,,,,,,
95839,46117,,,,,,,,,,,,,,,,,,,,,
95840,46121,,,,,,,,,,,,,,,,,,,,,
95841,46162,,,,,,,,,,,,,,,,,,,,,
95842,46166,,,,,,,,,,,,,,,,,,,,,
95843,46183,,,,,,,,,,,,,,,,,,,,,
95844,46201,,,,,,,,,,,,,,,,,,,,,
95845,46217,,,,,,,,,,,,,,,,,,,,,
95846,46230,,,,,,,,,,,,,,,,,,,,,
95847,46268,,,,,,,,,,,,,,,,,,,,,
95848,46278,,,,,,,,,,,,,,,,,,,,,
95849,46279,,,,,,,,,,,,,,,,,,,,,
95850,46284,,,,,,,,,,,,,,,,,,,,,
95851,46306,,,,,,,,,,,,,,,,,,,,,
95852,46348,,,,,,,,,,,,,,,,,,,,,
95853,46350,,,,,,,,,,,,,,,,,,,,,
95854,46357,,,,,,,,,,,,,,,,,,,,,
95855,46386,,,,,,,,,,,,,,,,,,,,,
95856,46394,,,,,,,,,,,,,,,,,,,,,
95857,46407,,,,,,,,,,,,,,,,,,,,,
95858,46431,,,,,,,,,,,,,,,,,,,,,
95859,46452,,,,,,,,,,,,,,,,,,,,,
95860,46461,,,,,,,,,,,,,,,,,,,,,
95861,46470,,,,,,,,,,,,,,,,,,,,,
95862,46473,,,,,,,,,,,,,,,,,,,,,
95863,46478,,,,,,,,,,,,,,,,,,,,,
95864,46479,,,,,,,,,,,,,,,,,,,,,
95865,46490,,,,,,,,,,,,,,,,,,,,,
95866,46507,,,,,,,,,,,,,,,,,,,,,
95867,46512,,,,,,,,,,,,,,,,,,,,,
95868,46522,,,,,,,,,,,,,,,,,,,,,
95869,46537,,,,,,,,,,,,,,,,,,,,,
95870,46547,,,,,,,,,,,,,,,,,,,,,
95871,46564,,,,,,,,,,,,,,,,,,,,,
95872,46572,,,,,,,,,,,,,,,,,,,,,
95873,46603,,,,,,,,,,,,,,,,,,,,,
95874,46614,,,,,,,,,,,,,,,,,,,,,
95875,46627,,,,,,,,,,,,,,,,,,,,,
95876,46663,,,,,,,,,,,,,,,,,,,,,
95877,46695,,,,,,,,,,,,,,,,,,,,,
95878,46696,,,,,,,,,,,,,,,,,,,,,
95879,46717,,,,,,,,,,,,,,,,,,,,,
95880,46742,,,,,,,,,,,,,,,,,,,,,
95881,46754,,,,,,,,,,,,,,,,,,,,,
95882,46760,,,,,,,,,,,,,,,,,,,,,
95883,46774,,,,,,,,,,,,,,,,,,,,,
95884,46784,,,,,,,,,,,,,,,,,,,,,
95885,46786,,,,,,,,,,,,,,,,,,,,,
95886,46817,,,,,,,,,,,,,,,,,,,,,
95887,46823,,,,,,,,,,,,,,,,,,,,,
95888,46847,,,,,,,,,,,,,,,,,,,,,
95889,46858,,,,,,,,,,,,,,,,,,,,,
95890,46886,,,,,,,,,,,,,,,,,,,,,
95891,46891,,,,,,,,,,,,,,,,,,,,,
95892,46901,,,,,,,,,,,,,,,,,,,,,
95893,46905,,,,,,,,,,,,,,,,,,,,,
95894,46959,,,,,,,,,,,,,,,,,,,,,
95895,46963,,,,,,,,,,,,,,,,,,,,,
95896,47021,,,,,,,,,,,,,,,,,,,,,
95897,47034,,,,,,,,,,,,,,,,,,,,,
95898,47041,,,,,,,,,,,,,,,,,,,,,
95899,47042,,,,,,,,,,,,,,,,,,,,,
95900,47066,,,,,,,,,,,,,,,,,,,,,
95901,47075,,,,,,,,,,,,,,,,,,,,,
95902,47093,,,,,,,,,,,,,,,,,,,,,
95903,47096,,,,,,,,,,,,,,,,,,,,,
95904,47105,,,,,,,,,,,,,,,,,,,,,
95905,47106,,,,,,,,,,,,,,,,,,,,,
95906,47117,,,,,,,,,,,,,,,,,,,,,
95907,47122,,,,,,,,,,,,,,,,,,,,,
95908,47134,,,,,,,,,,,,,,,,,,,,,
95909,47154,,,,,,,,,,,,,,,,,,,,,
95910,47160,,,,,,,,,,,,,,,,,,,,,
95911,47171,,,,,,,,,,,,,,,,,,,,,
95912,47181,,,,,,,,,,,,,,,,,,,,,
95913,47228,,,,,,,,,,,,,,,,,,,,,
95914,47229,,,,,,,,,,,,,,,,,,,,,
95915,47244,,,,,,,,,,,,,,,,,,,,,
95916,47251,,,,,,,,,,,,,,,,,,,,,
95917,47262,,,,,,,,,,,,,,,,,,,,,
95918,47266,,,,,,,,,,,,,,,,,,,,,
95919,47288,,,,,,,,,,,,,,,,,,,,,
95920,47303,,,,,,,,,,,,,,,,,,,,,
95921,47313,,,,,,,,,,,,,,,,,,,,,
95922,47338,,,,,,,,,,,,,,,,,,,,,
95923,47349,,,,,,,,,,,,,,,,,,,,,
95924,47378,,,,,,,,,,,,,,,,,,,,,
95925,47381,,,,,,,,,,,,,,,,,,,,,
95926,47384,,,,,,,,,,,,,,,,,,,,,
95927,47385,,,,,,,,,,,,,,,,,,,,,
95928,47386,,,,,,,,,,,,,,,,,,,,,
95929,47408,,,,,,,,,,,,,,,,,,,,,
95930,47417,,,,,,,,,,,,,,,,,,,,,
95931,47421,,,,,,,,,,,,,,,,,,,,,
95932,47430,,,,,,,,,,,,,,,,,,,,,
95933,47439,,,,,,,,,,,,,,,,,,,,,
95934,47463,,,,,,,,,,,,,,,,,,,,,
95935,47568,,,,,,,,,,,,,,,,,,,,,
95936,47586,,,,,,,,,,,,,,,,,,,,,
95937,47594,,,,,,,,,,,,,,,,,,,,,
95938,47605,,,,,,,,,,,,,,,,,,,,,
95939,47608,,,,,,,,,,,,,,,,,,,,,
95940,47617,,,,,,,,,,,,,,,,,,,,,
95941,47621,,,,,,,,,,,,,,,,,,,,,
95942,47651,,,,,,,,,,,,,,,,,,,,,
95943,47728,,,,,,,,,,,,,,,,,,,,,
95944,47752,,,,,,,,,,,,,,,,,,,,,
95945,47777,,,,,,,,,,,,,,,,,,,,,
95946,47781,,,,,,,,,,,,,,,,,,,,,
95947,47788,,,,,,,,,,,,,,,,,,,,,
95948,47796,,,,,,,,,,,,,,,,,,,,,
95949,47801,,,,,,,,,,,,,,,,,,,,,
95950,47804,,,,,,,,,,,,,,,,,,,,,
95951,47812,,,,,,,,,,,,,,,,,,,,,
95952,47903,,,,,,,,,,,,,,,,,,,,,
95953,47960,,,,,,,,,,,,,,,,,,,,,
95954,48044,,,,,,,,,,,,,,,,,,,,,
95955,48056,,,,,,,,,,,,,,,,,,,,,
95956,48107,,,,,,,,,,,,,,,,,,,,,
95957,48109,,,,,,,,,,,,,,,,,,,,,
95958,48132,,,,,,,,,,,,,,,,,,,,,
95959,48136,,,,,,,,,,,,,,,,,,,,,
95960,48175,,,,,,,,,,,,,,,,,,,,,
95961,48185,,,,,,,,,,,,,,,,,,,,,
95962,48196,,,,,,,,,,,,,,,,,,,,,
95963,48204,,,,,,,,,,,,,,,,,,,,,
95964,48231,,,,,,,,,,,,,,,,,,,,,
95965,48241,,,,,,,,,,,,,,,,,,,,,
95966,48251,,,,,,,,,,,,,,,,,,,,,
95967,48260,,,,,,,,,,,,,,,,,,,,,
95968,48276,,,,,,,,,,,,,,,,,,,,,
95969,48288,,,,,,,,,,,,,,,,,,,,,
95970,48295,,,,,,,,,,,,,,,,,,,,,
95971,48311,,,,,,,,,,,,,,,,,,,,,
95972,48315,,,,,,,,,,,,,,,,,,,,,
95973,48318,,,,,,,,,,,,,,,,,,,,,
95974,48331,,,,,,,,,,,,,,,,,,,,,
95975,48343,,,,,,,,,,,,,,,,,,,,,
95976,48346,,,,,,,,,,,,,,,,,,,,,
95977,48369,,,,,,,,,,,,,,,,,,,,,
95978,48413,,,,,,,,,,,,,,,,,,,,,
95979,48421,,,,,,,,,,,,,,,,,,,,,
95980,48491,,,,,,,,,,,,,,,,,,,,,
95981,48525,,,,,,,,,,,,,,,,,,,,,
95982,48555,,,,,,,,,,,,,,,,,,,,,
95983,48576,,,,,,,,,,,,,,,,,,,,,
95984,48633,,,,,,,,,,,,,,,,,,,,,
95985,48634,,,,,,,,,,,,,,,,,,,,,
95986,48655,,,,,,,,,,,,,,,,,,,,,
95987,48689,,,,,,,,,,,,,,,,,,,,,
95988,48751,,,,,,,,,,,,,,,,,,,,,
95989,48755,,,,,,,,,,,,,,,,,,,,,
95990,48762,,,,,,,,,,,,,,,,,,,,,
95991,48811,,,,,,,,,,,,,,,,,,,,,
95992,48827,,,,,,,,,,,,,,,,,,,,,
95993,48963,,,,,,,,,,,,,,,,,,,,,
95994,48983,,,,,,,,,,,,,,,,,,,,,
95995,48988,,,,,,,,,,,,,,,,,,,,,
95996,48999,,,,,,,,,,,,,,,,,,,,,
95997,49007,,,,,,,,,,,,,,,,,,,,,
95998,49073,,,,,,,,,,,,,,,,,,,,,
95999,49084,,,,,,,,,,,,,,,,,,,,,
96000,49127,,,,,,,,,,,,,,,,,,,,,
96001,49139,,,,,,,,,,,,,,,,,,,,,
96002,49225,,,,,,,,,,,,,,,,,,,,,
96003,49247,,,,,,,,,,,,,,,,,,,,,
96004,49266,,,,,,,,,,,,,,,,,,,,,
96005,49268,,,,,,,,,,,,,,,,,,,,,
96006,49269,,,,,,,,,,,,,,,,,,,,,
96007,49287,,,,,,,,,,,,,,,,,,,,,
96008,49305,,,,,,,,,,,,,,,,,,,,,
96009,49338,,,,,,,,,,,,,,,,,,,,,
96010,49345,,,,,,,,,,,,,,,,,,,,,
96011,49358,,,,,,,,,,,,,,,,,,,,,
96012,49400,,,,,,,,,,,,,,,,,,,,,
96013,49426,,,,,,,,,,,,,,,,,,,,,
96014,49438,,,,,,,,,,,,,,,,,,,,,
96015,49448,,,,,,,,,,,,,,,,,,,,,
96016,49449,,,,,,,,,,,,,,,,,,,,,
96017,49463,,,,,,,,,,,,,,,,,,,,,
96018,49479,,,,,,,,,,,,,,,,,,,,,
96019,49534,,,,,,,,,,,,,,,,,,,,,
96020,49555,,,,,,,,,,,,,,,,,,,,,
96021,49559,,,,,,,,,,,,,,,,,,,,,
96022,49580,,,,,,,,,,,,,,,,,,,,,
96023,49597,,,,,,,,,,,,,,,,,,,,,
96024,49599,,,,,,,,,,,,,,,,,,,,,
96025,49611,,,,,,,,,,,,,,,,,,,,,
96026,49644,,,,,,,,,,,,,,,,,,,,,
96027,49679,,,,,,,,,,,,,,,,,,,,,
96028,49680,,,,,,,,,,,,,,,,,,,,,
96029,49695,,,,,,,,,,,,,,,,,,,,,
96030,49697,,,,,,,,,,,,,,,,,,,,,
96031,49707,,,,,,,,,,,,,,,,,,,,,
96032,49715,,,,,,,,,,,,,,,,,,,,,
96033,49716,,,,,,,,,,,,,,,,,,,,,
96034,49748,,,,,,,,,,,,,,,,,,,,,
96035,49757,,,,,,,,,,,,,,,,,,,,,
96036,49763,,,,,,,,,,,,,,,,,,,,,
96037,49764,,,,,,,,,,,,,,,,,,,,,
96038,49769,,,,,,,,,,,,,,,,,,,,,
96039,49773,,,,,,,,,,,,,,,,,,,,,
96040,49787,,,,,,,,,,,,,,,,,,,,,
96041,49796,,,,,,,,,,,,,,,,,,,,,
96042,49824,,,,,,,,,,,,,,,,,,,,,
96043,49825,,,,,,,,,,,,,,,,,,,,,
96044,49840,,,,,,,,,,,,,,,,,,,,,
96045,49872,,,,,,,,,,,,,,,,,,,,,
96046,49875,,,,,,,,,,,,,,,,,,,,,
96047,49933,,,,,,,,,,,,,,,,,,,,,
96048,50001,,,,,,,,,,,,,,,,,,,,,
96049,50040,,,,,,,,,,,,,,,,,,,,,
96050,50053,,,,,,,,,,,,,,,,,,,,,
96051,50078,,,,,,,,,,,,,,,,,,,,,
96052,50089,,,,,,,,,,,,,,,,,,,,,
96053,50092,,,,,,,,,,,,,,,,,,,,,
96054,50112,,,,,,,,,,,,,,,,,,,,,
96055,50137,,,,,,,,,,,,,,,,,,,,,
96056,50138,,,,,,,,,,,,,,,,,,,,,
96057,50146,,,,,,,,,,,,,,,,,,,,,
96058,50164,,,,,,,,,,,,,,,,,,,,,
96059,50191,,,,,,,,,,,,,,,,,,,,,
96060,50193,,,,,,,,,,,,,,,,,,,,,
96061,50198,,,,,,,,,,,,,,,,,,,,,
96062,50205,,,,,,,,,,,,,,,,,,,,,
96063,50216,,,,,,,,,,,,,,,,,,,,,
96064,50231,,,,,,,,,,,,,,,,,,,,,
96065,50245,,,,,,,,,,,,,,,,,,,,,
96066,50251,,,,,,,,,,,,,,,,,,,,,
96067,50262,,,,,,,,,,,,,,,,,,,,,
96068,50285,,,,,,,,,,,,,,,,,,,,,
96069,50309,,,,,,,,,,,,,,,,,,,,,
96070,50326,,,,,,,,,,,,,,,,,,,,,
96071,50351,,,,,,,,,,,,,,,,,,,,,
96072,50355,,,,,,,,,,,,,,,,,,,,,
96073,50356,,,,,,,,,,,,,,,,,,,,,
96074,50366,,,,,,,,,,,,,,,,,,,,,
96075,50371,,,,,,,,,,,,,,,,,,,,,
96076,50380,,,,,,,,,,,,,,,,,,,,,
96077,50383,,,,,,,,,,,,,,,,,,,,,
96078,50384,,,,,,,,,,,,,,,,,,,,,
96079,50395,,,,,,,,,,,,,,,,,,,,,
96080,50397,,,,,,,,,,,,,,,,,,,,,
96081,50426,,,,,,,,,,,,,,,,,,,,,
96082,50438,,,,,,,,,,,,,,,,,,,,,
96083,50454,,,,,,,,,,,,,,,,,,,,,
96084,50500,,,,,,,,,,,,,,,,,,,,,
96085,50518,,,,,,,,,,,,,,,,,,,,,
96086,50529,,,,,,,,,,,,,,,,,,,,,
96087,50598,,,,,,,,,,,,,,,,,,,,,
96088,50670,,,,,,,,,,,,,,,,,,,,,
96089,50693,,,,,,,,,,,,,,,,,,,,,
96090,50734,,,,,,,,,,,,,,,,,,,,,
96091,50764,,,,,,,,,,,,,,,,,,,,,
96092,50765,,,,,,,,,,,,,,,,,,,,,
96093,50793,,,,,,,,,,,,,,,,,,,,,
96094,50831,,,,,,,,,,,,,,,,,,,,,
96095,50832,,,,,,,,,,,,,,,,,,,,,
96096,50833,,,,,,,,,,,,,,,,,,,,,
96097,50920,,,,,,,,,,,,,,,,,,,,,
96098,50955,,,,,,,,,,,,,,,,,,,,,
96099,50975,,,,,,,,,,,,,,,,,,,,,
96100,50979,,,,,,,,,,,,,,,,,,,,,
96101,50992,,,,,,,,,,,,,,,,,,,,,
96102,51001,,,,,,,,,,,,,,,,,,,,,
96103,51067,,,,,,,,,,,,,,,,,,,,,
96104,51068,,,,,,,,,,,,,,,,,,,,,
96105,51069,,,,,,,,,,,,,,,,,,,,,
96106,51124,,,,,,,,,,,,,,,,,,,,,
96107,51141,,,,,,,,,,,,,,,,,,,,,
96108,51143,,,,,,,,,,,,,,,,,,,,,
96109,51148,,,,,,,,,,,,,,,,,,,,,
96110,51167,,,,,,,,,,,,,,,,,,,,,
96111,51265,,,,,,,,,,,,,,,,,,,,,
96112,51273,,,,,,,,,,,,,,,,,,,,,
96113,51295,,,,,,,,,,,,,,,,,,,,,
96114,51303,,,,,,,,,,,,,,,,,,,,,
96115,51304,,,,,,,,,,,,,,,,,,,,,
96116,51305,,,,,,,,,,,,,,,,,,,,,
96117,51307,,,,,,,,,,,,,,,,,,,,,
96118,51328,,,,,,,,,,,,,,,,,,,,,
96119,51335,,,,,,,,,,,,,,,,,,,,,
96120,51338,,,,,,,,,,,,,,,,,,,,,
96121,51353,,,,,,,,,,,,,,,,,,,,,
96122,51421,,,,,,,,,,,,,,,,,,,,,
96123,51435,,,,,,,,,,,,,,,,,,,,,
96124,51483,,,,,,,,,,,,,,,,,,,,,
96125,51509,,,,,,,,,,,,,,,,,,,,,
96126,51511,,,,,,,,,,,,,,,,,,,,,
96127,51514,,,,,,,,,,,,,,,,,,,,,
96128,51566,,,,,,,,,,,,,,,,,,,,,
96129,51591,,,,,,,,,,,,,,,,,,,,,
96130,51607,,,,,,,,,,,,,,,,,,,,,
96131,51626,,,,,,,,,,,,,,,,,,,,,
96132,51627,,,,,,,,,,,,,,,,,,,,,
96133,51658,,,,,,,,,,,,,,,,,,,,,
96134,51670,,,,,,,,,,,,,,,,,,,,,
96135,51674,,,,,,,,,,,,,,,,,,,,,
96136,51676,,,,,,,,,,,,,,,,,,,,,
96137,51682,,,,,,,,,,,,,,,,,,,,,
96138,51684,,,,,,,,,,,,,,,,,,,,,
96139,51692,,,,,,,,,,,,,,,,,,,,,
96140,51737,,,,,,,,,,,,,,,,,,,,,
96141,51793,,,,,,,,,,,,,,,,,,,,,
96142,51796,,,,,,,,,,,,,,,,,,,,,
96143,51804,,,,,,,,,,,,,,,,,,,,,
96144,51824,,,,,,,,,,,,,,,,,,,,,
96145,51826,,,,,,,,,,,,,,,,,,,,,
96146,51846,,,,,,,,,,,,,,,,,,,,,
96147,51853,,,,,,,,,,,,,,,,,,,,,
96148,51869,,,,,,,,,,,,,,,,,,,,,
96149,51878,,,,,,,,,,,,,,,,,,,,,
96150,51890,,,,,,,,,,,,,,,,,,,,,
96151,51908,,,,,,,,,,,,,,,,,,,,,
96152,51909,,,,,,,,,,,,,,,,,,,,,
96153,51975,,,,,,,,,,,,,,,,,,,,,
96154,51999,,,,,,,,,,,,,,,,,,,,,
96155,52000,,,,,,,,,,,,,,,,,,,,,
96156,52002,,,,,,,,,,,,,,,,,,,,,
96157,52018,,,,,,,,,,,,,,,,,,,,,
96158,52037,,,,,,,,,,,,,,,,,,,,,
96159,52042,,,,,,,,,,,,,,,,,,,,,
