,Respondent,Engineering manager,QA or test developer,Designer,Mobile developer,System administrator,Game or graphics developer,Product manager,Data or business analyst,Educator or academic researcher,Marketing or sales professional,Back-end developer,Student,"C-suite executive (CEO, CTO, etc.)",DevOps specialist,Front-end developer,Database administrator,Data scientist or machine learning specialist,Embedded applications or devices developer,Desktop or enterprise applications developer,Full-stack developer
94741,24631,2,,,2,,,,,,,2,,2,,2,2,,,,2
94742,24654,,,,,,,,,,,,,,,,,,,,
94743,24657,,,,,,,,,,,,,,,,,,,,
94744,24664,,,,,,,,,,,,,,,,,,,,
94745,24696,,,,,,,,,,,,,,,,,,,,
94746,24742,,,,,,,,,,,,,,,,,,,,
94747,24746,,,,,,,,,,,,,,,,,,,,
94748,24748,,,,,,,,,,,,,,,,,,,,
94749,24761,,,,,,,,,,,,,,,,,,,,
94750,24789,,,,,,,,,,,,,,,,,,,,
94751,24807,,,,,,,,,,,,,,,,,,,,
94752,24813,,,,,,,,,,,,,,,,,,,,
94753,24835,,,,,,,,,,,,2,,,,,,,,
94754,24858,,,,,,,,,,,,,,,,,,,,
94755,24869,,,,,,,,,,,,,,,,,,,,
94756,24894,,,,,,,,,,,,,,,,,,,,
94757,24913,,,,,,,,,,,,,,,,,,,,
94758,24914,,,,,,,,,,,,,,,,,,,,
94759,24937,,,,,,,,,,,,,,,,,,,,
94760,24938,,,,,,,,,,,,,,,,,,,,
94761,24939,,,,,,,,,,,,,,,,,,,,
94762,24996,,,,,,,,,,,,,,,,,,,,
94763,25002,,,,,,,,,,,,,,,,,,,,
94764,25018,,,,,,,,,,,,,,,,,,,,
94765,25041,,,,,,,,,,,,,,,,,,,,
94766,25069,,,,,,,,,,,,,,,,,,,,
94767,25105,,,,,,,,,,,,,,,,,,,,
94768,25106,,,2,,,2,2,,,,,,,,,,,,,
94769,25107,,,,,,,,,,,,,,,,,,,,
94770,25113,,,,,,,,,,,,,,,,,,,,
94771,25176,,,,,,,,,,,,,,,,,,,,
94772,25241,,,,,,,,,,,,,,,,,,,,
94773,25249,,,,,,,,,,,,,,,,,,,,
94774,25261,,,,,,,,,,,,,,,,,,,,
94775,25271,,,,,,,,,,,,,,,,,,,,
94776,25274,,,,,,,,,,,,,,,,,,,,
94777,25296,,,,,,,,,,,,,,,,,,,,
94778,25310,,,,2,,,,,,,,,,,,,,,,
94779,25361,,,,,,,,,,,,,,,,,,,,
94780,25368,,,,,,,,,,,,,,,,,,,,
94781,25369,,,,,,,,,,,,,,,,,,,,
94782,25406,,,,,,,,,,,,,,,,,,,,
94783,25417,,,,,,,,,,,,,,,,,,,,
94784,25431,,,,,,,,,,,,,,,,,,,,
94785,25459,,,,,,,,,,,,,,,,,,,,
94786,25481,,,,,,,,,,,,,,,,,,,,
94787,25489,,,,,,,,,,,,,,,,,,,,
94788,25567,,,,,,,,,,,,,,,,,,,,
94789,25574,,,,,,,,,,,,,,,,,,,,
94790,25577,,,,,,,,,,,,,,,,,,,,
94791,25578,,,,,,,,,,,,,,,,,,,,
94792,25580,,,,,,,,,,,,,,,,,,,,
94793,25610,,,,,,,,,,,,,,,,,,,,
94794,25613,,,,,,,,,,,,,,,,,,,,
94795,25614,,,,,,,,,,,,,,,,,,,,
94796,25659,,,,,,,,,,,,,,,,,,,,
94797,25663,,,,,,,,,,,,,,,,,,,,
94798,25674,,,,,,,,,,,,2,,,,,,,,
94799,25675,,,,,,,,,,,,,,,,,,,,
94800,25683,,,,,,,,2,,,,,,,,,,,,
94801,25713,,,,,,,,,,,,,,,,,,,,
94802,25742,,,,,,,,,,,,,,,,,,,,
94803,25760,,,,,,,,,,,,,,,,,,,,
94804,25839,,,,,,,,,,,,,,,,,,,,
94805,25845,,,,,,,,,,,,,,,,,,,,
94806,25850,,,,,,,,,,,,,,,,,,,,
94807,25859,,,,,,,,,,,,,,,,,,,,
94808,25876,,,,,,,,,,,,,,,,,,,,
94809,25896,,,,,,,,,,,,,,,,,,,,
94810,25897,,,,,,,,,,,,,,,,,,,,
94811,25900,,,,,,,,,,,,,,,,,,,,
94812,25903,,,,,,,,,,,,,,,,,,,,
94813,25946,,,,,,,,,,,,,,,,,,,,
94814,25959,,,,,,,,,,,,,,,,,,,,
94815,25965,,,,,,,,,,,,,,,,,,,,
94816,25976,,,,,,,,,,,,,,,,,,,,
94817,26000,,,,,,,,,,,,,,,,,,,,
94818,26048,,,,,,,,,,,,,,,,,,,,
94819,26072,,,,,,,,,,,,,,,,,,,,
94820,26083,,,,,,,,,,,,,,,,,,,,
94821,26085,,,,,,,,,,,,,,,,,,,,
94822,26105,,,,,,,,,,,,,,,,,,,,
94823,26120,,,,,,,,,,,,,,,,,,,,
94824,26121,,,,,,,,,,,,,,,,,,,,
94825,26127,,,,,,,,,,,,,,,,,,,,
94826,26132,,,,,,,,,,,,,,,,,,,,
94827,26168,,,,,,,,,,,,,,,,,,,,
94828,26184,,,,,,,,,,,,,,,,,,,,
94829,26222,,,,,,,,,,,,,,,,,,,,
94830,26300,,,,,,,,,,,,,,,,,,,,
94831,26301,,,,,,,,,,,,,,,,,,,,
94832,26317,,,,,,,,,,,,,,,,,,,,
94833,26323,,,,,,,,,,,,,,,,,,,,
94834,26330,,,,,,,,,,,,,,,,,2,,,
94835,26332,,,,,,,,,,,,,,,,,,,,
94836,26352,,,,,,,,,,,,,,,,,,,,
94837,26364,,,,,,,,,,,,,,,,,,,,
94838,26371,,,,,,,,,,,,,,,,,,,,
94839,26377,,,,,,,,,,,,,,,,,,,,
94840,26395,,,,,,,,,,,,,,,,,,,,
94841,26397,,,,,,,,,,,,,,,,,,,,
94842,26421,,,,,,,,,,,,,,,,,,,,
94843,26423,,,,,,,,,,,,,,,,,,,,
94844,26427,,,,,,,,,,,,,,,,,,,,
94845,26447,,,,,,,,,,,,,,,,,,,,
94846,26451,,,,,,,,,,,,,,,,,,,,
94847,26466,,,,,,,,,,,,,,,,,,,,
94848,26473,,,2,,2,,,,2,,2,2,,,2,2,,,2,2
94849,26500,,,,,,,,,,,,,,,,,,,,
94850,26502,,,,,,,,,,,,,,,,,,,,
94851,26562,,,,,,,,,,,,,,,,,,,,
94852,26600,,,,,,,,,,,,,,,,,,,,
94853,26627,,,,,,,,,,,,,,,,,,,,
94854,26648,,,,,,,,,,,,,,,,,,,,
94855,26662,,,,,,,,,,,,,,,,,,,,
94856,26665,,,,,,,,,,,,,,,,,,,,
94857,26759,,,,,,,,,,,,,,,,,,,,
94858,26777,,,,,,,,,,,,,,,,,,,,
94859,26780,,,,,,,,,,,,,,,,,,,,
94860,26788,,,,,,,,,,,,,,,,,,,,
94861,26819,,,,,,,,,,,,,,,,,,,,
94862,26880,,,,,,,,,,,,,,,,,,,,
94863,26906,,,,,,,,,,,,,,,,,,,,
94864,26934,,,,,,,,,,,,,,,,,,,,
94865,26938,,,,,,,,,,,,,,,,,,,,
94866,26945,,,,,,,,,,,,,,,,,,,,
94867,26954,,,,,,,,,,,,,,,,,,,,
94868,26962,,,,,,,,,,,,,,,,,,,,
94869,26985,,,,,,,,,,,,,,,,,,,,
94870,26993,,,,,,,,,,,,,,,,,,,,
94871,27024,,,,,,,,,,,,,,,,,,,,
94872,27055,,,,,,,,,,,,,,,,,,,,
94873,27058,,,,,,,,,,,,,,,,,,,,
94874,27070,,,,,,,,,,,,,,,,,,,,
94875,27103,,,,,,,,,,,,,,,,,,,,
94876,27111,,,,,,,,,,,,,,,,,,,,
94877,27189,,,,,,,,,,,,,,,,,,,,
94878,27213,,,,,,,,,,,,,,,,,,,,
94879,27227,,,,,,,,,,,,,,,,,,,,
94880,27232,,,,2,,,,,,,,,,,,,,,,2
94881,27252,,,,,,,,,,,2,,,,,,,,,
94882,27257,,,,,,,,,,,,,,,,,,,,
94883,27287,,,,,,,,,,,,,,,,,,,,
94884,27296,,,,,,,,,,,,,,,,,,,,
94885,27304,,,,,,,,,,,,,,,,,,,,
94886,27309,,,,,,,,,,,,,,,,,,,,
94887,27318,,,,,,,,,,,,,,,,,,,,
94888,27360,,,,,,,,,,,,,,,,,,,,
94889,27381,,,,,,,,,,,,,,,,,,,,
94890,27436,,,,,,,,,,,,,,,,,,,,
94891,27459,,,,,,,,,,,,,,,,,,,,
94892,27469,,,,,,,,,,,,,,,,,,,,
94893,27474,,,,,,,,,,,,,,,,,,,,
94894,27501,,,,,,,,,,,,,,,,,,,,
94895,27513,,,,,,,,,,,,,,,,,,,,
94896,27523,,,,,,,,,,,,,,,,,,,,
94897,27528,,,,,,,,,,,,,,,,,,,,
94898,27531,,,,,,,,,,,,,,,,,,,,
94899,27542,,,,,,,,,,,,,,,,,,,,
94900,27598,,,,,,,,,,,,,,,,,,,,
94901,27602,,,,,,,,,,,,,,,,,,,,
94902,27610,,,,,,,,,,,,,,,,,,,,
94903,27617,,,,,,,,,,,,,,,,,,,,
94904,27634,,,,,,,,,,,,,,,,,,,,
94905,27653,,,,,,,,,,,,,,,,,,,,
94906,27661,,,,,,,,,,,,,,,,,,,,
94907,27709,,,,,,,,,,,,,,,,,,,,
94908,27741,,,,,,,,,,,,,,,,,,,,
94909,27793,,,,,,,,,,,,,,,,,,,,
94910,27798,,,,,,,,,,,,,,,,,,,,
94911,27799,,,,,,,,,,,,,,,,,,,,
94912,27810,,,,,,,,,,,,,,,,,,,,
94913,27817,,,,,,,,,,,,,,,,,,,,
94914,27829,,,,,,,,,,,,,,,,,,,,
94915,27840,,,,,,,,,,,,,,,,,,,,
94916,27885,,,,,,,,,,,,,,,,,,,,
94917,27886,,,,,,,,,,,,,,,,,,,,
94918,27895,,,,,,,,,,,,,,,,,,,,
94919,27904,,,,,,,,,,2,,2,,,,,,,,
94920,27911,,,,,,,,,,,,,,,,,,,,
94921,27931,,,,,,,,,,,,,,,,,,,,
94922,28006,,,,,,,,,,,,,,,,,,,,
94923,28017,,,,,,,,,,,,,,,,,,,,
94924,28025,,,,,,,,,,,,,,,,,,,,
94925,28027,,,,,,,,,,,,,,,,,,,,
94926,28028,,,,,,,,,,,,,,,,,,,,
94927,28029,,,,,,,,,,,,,,,,,,,,
94928,28033,,,2,2,,,,,2,2,2,2,2,,2,2,,,,2
94929,28046,,,,,,,,,,,,,,,,,,,,
94930,28069,,,,,,,,,,,,,,,,,,,,
94931,28099,,,,,,,,,,,,,,,,,,,,
94932,28108,,,,,,,,,,,,,,,,,,,,
94933,28115,,,,,,,,,,,,,,,,,,,,
94934,28125,,,,,,,,,,,,,,,,,,,,
94935,28137,,,,,,,,,,,,,,,,,,,,
94936,28141,,,,,,,,,,,2,,,,2,,,,,2
94937,28182,,,,,,,,,,,,,,,,,,,,
94938,28188,,,,,,,,,,,,,,,,,,,,
94939,28207,,,,,,,,,,,,2,,,,,,,,
94940,28239,,,,,,,,,,,,,,,,,,,,2
94941,28251,,,,,,,,,,,,,,,,,,,,
94942,28262,,,,,,,2,,,,2,,,,,,,,,2
94943,28265,,,,,,,,,,,,,,,,,,,,
94944,28267,,,,,,,,,,,,,,,,,,,,
94945,28276,,,,,,,,,,,,,,,,,,,,
94946,28283,,,,,,,,,,,,,,,,,,,,
94947,28314,,,,,,,,,,,,,,,,,,,,
94948,28344,,,,,,,,,,,,,,,,,,,,
94949,28368,,,,,,,,,,,,,,,,,,,,
94950,28377,,,,,,,,,,,,,,,,,,,,
94951,28416,,,,,,,,,,,,,,,,,,,,
94952,28422,,,,,,,,,,,,,,,,,,,,
94953,28428,,,,,,,,,,,,,,,,,,,,
94954,28451,,,,,,,,,,,,,,,,,,,,
94955,28493,,,,,,,,,,,,,,,,,,,,
94956,28551,,,,,,,,,,,,,,,,,,,,
94957,28628,,,,,,,,,,,,,,,,,,,,
94958,28651,,,,,,,,,,,,,,,,,,,,
94959,28693,,,,,,,,,,,,,,,,,,,,
94960,28705,,,,,,,,,,,,,,,,,,,,
94961,28775,,,,,,,,,,,,,,,,,,,,
94962,28804,,,,,,,,,,,,,,,,,,,,
94963,28809,,,,,,,,,,,,,,,,,,,,
94964,28826,,,,,,,,,,,,,,,,,,,,
94965,28833,,,,,,,,,,,,,,,,,,,,
94966,28848,,,,,,,,,,,,,,,,,,,,
94967,28862,,,,,,,,,,,,,,,,,,,,
94968,28863,,,,,,,,,,,,,,,,,,,,
94969,28875,,,,,,,,,,,,,,,,,,,,
94970,28893,,,,,,,,,,,,,,,,,,,,
94971,28913,,,,,,,,,,,,,,,,,,,,
94972,28923,,,,,,,,,,,,,,,,,,,,
94973,29005,,,,,,,,,,,,,,,,,,,,
94974,29008,,,,,,,,,,,,,,,,,,,,
94975,29012,,,,,,,,,,,,,,,,,,,,
94976,29050,,,,,,,,,,,,,,,,,,,,
94977,29067,,,,,,,,,,,,,,,,,,,,
94978,29107,,,,,,,,,,,,,,,,,,,,
94979,29116,,,,,,,,,,,,,,,,,,,,
94980,29126,,,,,,,,,,,,,,,,,,,,
94981,29131,,,,,,,,,,,,,,,,,,,,
94982,29164,,,2,,,,,,,,2,2,,,2,,,,,2
94983,29227,,,,,,,,,,,,,,,,,,,,
94984,29228,,,,,,,,,,,,,,,,,,,,
94985,29286,,,,,,,,,,,,,,,,,,,,
94986,29287,,,,,,,,,,,,,,,,,,,,
94987,29288,,,,,,,,,,,,,,,,,,,,
94988,29294,,,,,,,,,,,,,,,,,,,,
94989,29319,,,,,,,,,,,,,,,,,,,,
94990,29322,,,,2,,2,,,,,2,2,,,2,,,,,
94991,29323,,,,,,,,,,,,,,,,,,,,
94992,29325,,,,,,,,,,,,,,,,,,,,
94993,29333,,,,,,,,,,,,,,,,,,,,
94994,29334,,,,,,,,,,,,,,,,,,,,
94995,29337,,,,,,,,,,,,,,,,,,,,
94996,29360,,,,,,,,,,,,,,,,,,,,
94997,29363,,,,,,,,,,,,,,,,,,,,
94998,29377,,,,,,,,,,,,,,,,,,,,
94999,29425,,,,,,,,,,,,,,,,,,,,
95000,29471,,,,,,,,,,,,,,,,,,,,
95001,29474,,,,,,,,,,,,,,,,,,,,
95002,29479,,,,,,,,,,,,,,,,,,,,
95003,29484,,,,,,,,,,,,,,,,,,,,
95004,29579,,,,,,,,,,,,,,,,,,,,
95005,29596,,,,,,,,,,,,,,,,,,,,
95006,29607,2,,2,,2,,,,2,,2,2,2,,,,,,,
95007,29609,2,,2,,,,,2,,,2,,2,,,,2,,,
95008,29621,,,,,,,,,,,,,,,,,,,,
95009,29624,,,,,,,,,,,,,,,,,,,,
95010,29625,,,,,,,,,,,,,,,,,,,,
95011,29630,,,,,,,,,,,,,,,,,,,,
95012,29637,,,,,,,,,,,,,,,,,,,,
95013,29644,,,,,,,,,,,,,,,,,,,,
95014,29657,,,,,,,,,,,,,,,,,,,,
95015,29659,,,,,,,,,,,,,,,,,,,,
95016,29671,,,,,,,,,,,,,,,,,,,,
95017,29738,,,,,,,,,,,,,,,,,,,,
95018,29791,,,,,,,,,,,,,,,,,,,,
95019,29851,,,,,,,,,,,,,,,,,,,,
95020,29853,,,,,,,,,,,,,,,,,,,,
95021,29865,,,,,,,,,,,,,,,,,,,,
95022,29912,,,,,,,,,,,,,,,,,,,,
95023,29915,,,,,,,,,,,,,,,,,,,,
95024,29922,,,,,,,,,,,,,,,,,,,,
95025,29945,,,,,,,,,,,,,,,,,,,,
95026,30050,,,,,,,,,,,,,,,,,,,,
95027,30054,,,,,,,,,,,,,,,,,,,,
95028,30123,,,,,,,,,,,,,,,,,,,,
95029,30126,,,,,,,,,,,,,,,,,,,,
95030,30186,,,,,,,,,,,,,,,,,,,,
95031,30205,,,,,,,,,,,,,,,,,,,,
95032,30217,,,,,,,,,,,,,,,,,,,,
95033,30218,,,,,,,,,,,,,,,,,,,,
95034,30257,,,,,,,,,,,,,,,,,,,,
95035,30275,,,,,,,,,,,,,,,,,,,,
95036,30277,,,,,,,,,,,,,,,,,,,,
95037,30287,,,,,,,,,,,,,,,,,,,,
95038,30322,,,,,,,,,,,,,,,,,,,,
95039,30323,,,,,,,,,,,,,,,,,,,,
95040,30396,,,,,,,,,,,,,,,,,,,,
95041,30409,,,,,,,,,,,,,,,,,,,,
95042,30414,,,,,,,,,,,,,,,,,,,,
95043,30416,,,,,,,,,,,,,,,,,,,,
95044,30433,,,,,,,,,,,,,,,,,,,,
95045,30438,,,,,,,,,,,2,,,2,,,,,,2
95046,30449,,,,,,,,,,,,,,,,,,,,
95047,30511,,,,,,,,,,,,2,,,,,,,,2
95048,30526,,,,,,,,,,,,,,,,,,,,
95049,30540,,,,,,,,,,,,,,,,,,,,
95050,30542,,,,,,,,,,,,,,,,,,,,
95051,30579,,,,,,,,,,,,,,,,,,,,
95052,30663,,,,,,,,,,,2,,,,,,,,,
95053,30681,,,,,,,,,,,,,,,,,,,,
95054,30743,,,,,,,,,,,,,,,,,,,,
95055,30774,,,,,,,,,,,,,,,,,,,,
95056,30775,,,,,,,,,,,,,,,,,,,,
95057,30779,,,,,,,,,,,,,,,,,,,,
95058,30787,,,,,,,,,,,,,,,,,,,,
95059,30808,,,,,,,,,,,,,,,,,,,,
95060,30820,,,,,,,,,,,,,,,,,,,,
95061,30822,,,,,,,,,,,,,,,,,,,,
95062,30891,,,,,,,,,,,,,,,,,,,,
95063,30912,,,,,,,,,,,,,,,,,,,,
95064,30926,,,,,,,,,,,,,,,,,,,,
95065,30940,,,,,,,,,,,,,,,,,,,,
95066,30996,,,,,,,,,,,,,,,,,,,,
95067,31052,,,,,,,,,,,,,,,,,,,,
95068,31064,,,,,,,,,,,,,,,,,,,,
95069,31076,,,,,,,,,,,,,,,,,,,,
95070,31078,,,,,,,,,,,,,,,,,,,,
95071,31113,,,,,,,,,,,,,,,,,,,,
95072,31116,,,,2,,,,,,,2,2,,,2,,,,,
95073,31128,,,,,,,,,,,,,,,,,,,,
95074,31194,,,,,,,,,,,,2,,,,,,,,
95075,31198,,,,,,,,,,,,,,,,,,,,
95076,31202,,,,,,,,,,,,,,,,,,,,
95077,31219,,,,,,,,,,,,,,,,,,,,
95078,31252,,,,,,,,,,,,,,,,,,,,
95079,31302,,,,,,,,,,,,,,,,,,,,
95080,31312,,,,,,,,,,,,,,,,,,,,
95081,31315,,,,2,2,,,,,,2,,,2,,2,,,2,2
95082,31327,,,,,,,,,,,,,,,,,,,,
95083,31332,,,,,,,,,,,,,,,,,,,,
95084,31348,,,,,,,,,,,,,,,,,,,,
95085,31381,,,,,,,,,,,,,,,,,,,,
95086,31409,,,,,,,,,,,,,,,,,,,,
95087,31414,,,,,,,,,,,,,,,,,,,,
95088,31423,,,,,,,,,,,,,,,,,,,,
95089,31437,,,,,,,,,,,,,,,,,,,,
95090,31442,,,,,,,,,,,,,,,,,,,,
95091,31470,,,,,,,,,,,,,,,,,,,,
95092,31485,,,,,,,,,,,,,,,,,,,,
95093,31514,,,,,,,,,,,,,,,,,,,,
95094,31531,,,,,,,,,,,,,,,,,,,,
95095,31540,,,,,,,,,,,,,,,,,,,,
95096,31555,,,,,,,,,,,,,,,,,,,,
95097,31616,,,,,,,,,,,,,,,,,,,,
95098,31618,,,,,,,,,,,,,,,,,,,,
95099,31619,,,,,,,,,,,,,,,,,,,,
95100,31654,,,,,,,,,,,,,,,,,,,,
95101,31672,,,,,,,,,,,,,,,,,,,,
95102,31676,,,,,,,,,,,,,,,,,,,,
95103,31700,,,,,,,,,,,,,,,,,,,,
95104,31733,,,,,,,,,,,,,,,,,,,,
95105,31749,,,,,,,,,,,,,,,,,,,,
95106,31796,,,,2,,,,,,,2,2,,,,,,,,
95107,31802,,,,,,,,,,,,,,,,,,,,
95108,31826,,,,,,,,,,,,,,,,,,,,
95109,31907,,,,,,,,,,,,,,,,,,,,
95110,31934,,,,,,,,,,,,,,,,,,,,
95111,31947,,,2,,,,,,,,,,,,2,,,,2,
95112,31957,,,,,,,,,,,,,,,,,,,,
95113,31971,,,,,,,,,,,,,,,,,,,,
95114,31993,,,,,,,,,,,,,,,,,,,,
95115,31999,,,,,,,,,,,,,,,,,,,,
95116,32070,,,,,,,,,,,,,,,,,,,,
95117,32106,,,,,,,,,,,,,,,,,,,,
95118,32142,,,,,,,,,,,,,,,,,,,,
95119,32144,,,,,,,,,,,,,,,,,,,,
95120,32172,,,,,,,,,,,,,,,,,,,,
95121,32189,,,,,,,,,,,,,,,,,,,,
95122,32192,,,,,,,,,,,,,,,,,,,,
95123,32196,,,,,,,,,,,,,,,,,,,,
95124,32217,,,,,,,,,,,,,,,,,,,,
95125,32221,,,,,,,,,,,,,,,,,,,,
95126,32225,,,,,,,,,,,,,,,,,,,,
95127,32260,,,,,,,,,,,,,,,,,,,,
95128,32276,,,,,,,,,,,,,,,,,,,,
95129,32279,,,,,,,,,,,,,,,,,,,,
95130,32287,,,,,,,,,,,,,,,,,,,,
95131,32293,,,,,,,,,,,,,,,,,,,,
95132,32335,,,,,,,,,,,,,,,,,,,,
95133,32366,,,,,,,,,,,,,,,,,,,,
95134,32416,,,,,,,,,,,,,,,,,,,,
95135,32439,,,,,,,,,,,,,,,,,,,,
95136,32444,,,,,,,,,,,,,,,,,,,,
95137,32458,,,,,,,,,,,,,,,,,,,,
95138,32465,,,,,,,,,,,2,2,,,2,,,,,
95139,32475,,,,,,,,,,,,,,,,,,,,
95140,32476,,,,,,,,,,,,,,,,,,,,
95141,32522,,,,,,,,,,,,,,,,,,,,
95142,32534,,,,,,,,,,,,,,,,,,,,
95143,32535,,,2,,,,,,,,,,,,2,,,,,
95144,32540,,,,,,,,,,,,,,,,,,,,
95145,32591,,,,,,,,,,,,,,,,,,,,
95146,32608,,,,,,,,,,,,,,,,,,,,
95147,32628,,,,,,,,,,,,,,,,,,,,
95148,32646,,,,,,,,,,,,,,,,,,,,
95149,32647,,,,,,,,,,,,,,,,,,,,
95150,32649,,,,,,,,,,,,,,,,,,,,
95151,32705,2,,2,,2,,2,,,2,,,,,,,,,,
95152,32712,,,,,,,,,,,,,,,,,,,,
95153,32721,,,,,,,,,,,,,,,,,,,,
95154,32757,,,,,,,,,,,,,,,,,,,,
95155,32790,,,,,,,,,,,,,,,,,2,,,
95156,32810,,,,,,,,,,,,,,,,,,,,
95157,32831,,,,,,,,,,,,,,,,,,,,
95158,32832,,,,,,,,,,,,2,,,,,,,,
95159,32856,,,,,,,,,,,,,,,,,,,,
95160,32905,,,,,,,,,,,,,,,,,,,,
95161,32926,,,,,,,,,,,,,,,,,,,,
95162,32949,,,,,,,,,,,,,,,,,,,,
95163,32981,,,2,,,2,,,,,,2,,,2,,,,,
95164,33001,,,,,,,,,,,,,,,,,,,,
95165,33006,,,,,,,,,,,,,,,,,,,,
95166,33034,,,,,,,,,,,,,,,,,,,,
95167,33068,,,,,,,,,,,,,,,,,,,,
95168,33082,,,,,,,,,,,,,,,,,,,,
95169,33113,,,,,,,,,,,,,,,,,,,,
95170,33123,,,,,,,,,,,,,,,,,,,,
95171,33125,,,,,,,,,,,,,,,,,,,,
95172,33139,,,,,,,,,,,,,,,,,,,,
95173,33147,,,,,,,,,,,,,,,,,,,,
95174,33149,,,,,,,,,,,,,,,,,,,,
95175,33200,,,2,,,2,,,,,,2,,,2,,,,2,
95176,33223,,,,,,,,,,,,,,,,,,,,
95177,33243,,,,,,,,,,,2,,,,,,,,,
95178,33273,,,,,,,,,,,,,,,,,,,,
95179,33280,,,,,,,,,,,,,,,,,,,,
95180,33289,,,,,,,,,,,,,,,,,,,,
95181,33299,,,,,,,,,,,,,,,,,,,,
95182,33310,,,,,,,,,,,,,,,,,,,,
95183,33321,,,,,,,,,,,,2,,,,,,,,
95184,33329,,,,,2,,,,,,,,,,,,,,,
95185,33335,,,,,,,,,,,,,,,,,,,,
95186,33336,,,,,,,,,,,,,,,,,,,,
95187,33355,,,,2,,,,,,,2,,,,2,,,,,
95188,33356,,,,,,,,,,,,,,,,,,,,
95189,33392,,,,2,,,,,,,,,,,,,,,,
95190,33439,,,,,,,,,,,,,,,,,,,,
95191,33440,,,,,,,,,,,,,,,,,,,,
95192,33490,,,,,,,,,,,,,,,,,,,,2
95193,33505,,,,,,,,,,,,,,,,,,,,
95194,33539,,,,,,,,,,,,,,,,,,,,
95195,33582,,,,,,,,,,,,,,,,,,,,
95196,33610,,,,,,,,,,,,,,,,,,,,
95197,33611,,,,,,,,,,,,,,,,,,,,
95198,33629,,,,,,,,,,,,,,,,,,,,
95199,33643,2,,,2,,,,,,,,2,,,,,,,2,
95200,33660,,,,,,,,,,,,,,,,,,,,
95201,33689,,,,,2,,,,,,,,,,,,,,,
95202,33703,,,,,,,,,,,,,,,,,,,,
95203,33718,,,,,,,,,,,,2,,,,,,,,
95204,33730,,,,,,,,,,,,,,,,,,,,
95205,33766,,,,,,,,,,,,,,,,,,,,
95206,33817,,,,,,,,,,,,,,,,,,,,
95207,33834,,,,,,,,,,,,,,,,,,,,
95208,33847,,,,,,,,,,,,,,,,,,,,
95209,33850,,,,,,,,,,,,,,,,,,,,
95210,33866,,,,,,,,,,,,,,,,,,,,
95211,33876,,,,,,,,,,,,,,,,,,,,
95212,33891,,,,,,,,,,,,,,,,,,,,
95213,33918,,,,,,,,,,,,,,,,,,,,
95214,33920,,,,,,,,,,,,,,,,,,,,
95215,33953,,,,,,,,,,,,2,,,,,,,,
95216,33955,,,,,,,,,,,,,,,,,,,,2
95217,33959,,,,,,,,,,,,,,,,,,,,
95218,33985,,,,,,,,,,,,,,,,,,,,
95219,33995,,,,,,,,,,,,,,,,,,,,
95220,34009,,,,,,,,,,,,,,,,,,,,
95221,34080,,,,,,,,,,,,,,,,,,,,
95222,34108,,,,,,,,,,,,,,,,,,,,
95223,34111,,,,,,,,,,,,,,,,,,,,
95224,34130,,,,,,,,,,,,,,,,,,,,
95225,34136,,,,,,,,,,,,,,,,,,,,
95226,34153,,,,,,,,,,,,,,,,,,,,
95227,34179,,,,,,,,,,,,,,,,,,,,
95228,34190,,,2,,,,,,,,2,2,,,2,,,,,2
95229,34195,,,,,,,,,,,,,,,,,,,,
95230,34219,,,,,,,,,,,,,,,,,,,,
95231,34227,,,,,,,,,,,,,,,,,,,,
95232,34230,,,,,,,,,,,,,,,,,,,,
95233,34244,,,,,,,,,,,,2,,,,,,,,
95234,34251,,,,,,,,,,,,,,,,,,,,
95235,34270,,,,,,,,,,,,,,,,,,,,
95236,34274,,,2,2,2,2,,,,,2,2,2,,2,2,,2,2,2
95237,34335,,,,,,,,,,,,,,,,,,,,
95238,34339,,,,,,,,,,,,,,,,,,,,
95239,34367,,,,,,,,,,,,,,,,,,,,
95240,34375,,,,,,,,,,,,,,,,,,,,
95241,34380,,,,,,,,,,,,,,,,,,,,
95242,34405,,,,,,,,,,,,,,,,,,,,
95243,34414,,,,,,,,,,,,,,,,,,,,
95244,34442,,,,,,,,,,,,,,,,,,,,
95245,34465,,,,,,,,,,,,,,,,,,,,
95246,34469,2,,,,2,2,,,,,2,2,,,2,,,,2,2
95247,34501,,,,,,,,,,,,,,,,,,,,
95248,34551,,,,,,,,,,,,,,,,,,,,
95249,34564,,,,,,,,,,,,,,,,,,,,
95250,34568,,,,,,,,,,,,,,,,,,,,
95251,34577,,,,,,,,,,,,,,,,,,,,
95252,34578,,,,,,,,,,,,,,,,,,,,
95253,34617,,,,,,,,,,,,,,,,,,,,
95254,34618,,,,,,,,,,,,,,,,,,,,
95255,34639,,,,,,,,,,,,,,,,,,,,
95256,34660,,,,,,,,,,,,,,,,,,,,
95257,34671,,,,,,,,,,,,,,,,,,,,
95258,34690,,,,,,,,,,,,,,,,,,,,
95259,34706,,,,,,,,,,,,,,,,,,,,
95260,34707,,,,,,,,,,,,,,,,,,,,
95261,34741,,,,,,,,,,,,,,,,,,,,
95262,34752,,,,,,,,,,,,,,,,,,,,
95263,34779,,,,,,,,,,,,,,,,,,,,
95264,34814,,,,,,,,,,,,,,,,,,,,
95265,34826,,,,,,,,,,,,,,,,,,,,
