,0,1,2
2083f78c3a77b3e308fe20bb6a6dfab3,java,,"drools workbench,drools,j2ee"
663547cfd5b5414f1492382c8bea66f1,,,"market risk,otc derivatives,var,program management,project management,basel"
a0428b064b1eba635895f9d23ed9edd0,,,"case,desktop,it,computer,customer service,peripherals,system,technician"
024cbbb33eaeecf215e5d8080ded04e7,,,application developer
54a68c35baf5a819b64a4555dfd9bc22,sql,,"erp,accounting,excel"
375bb88d82fe114e9a128479a84e576b,,,contract w2
65aef1eb7482316a2d5c7c24e0e75c4b,,,"the oracle applications developer iii participates in all aspects of oracle r12 (12.1.3),hcm) development,oracle applications (financials"
921c5ce993e3b384151acafe14176d48,,,full time
afcc57cf61e9a4021d7f2e243abb16a7,,,"unit-test functionality in etl technologies,maintaining complex sql queries,functions,ad hoc queries,triggers,cursors,creating,stored procedures,design,index,code"
c81530b4d1ccdd61e1843a09d3c843ae,,,ind05 coordinator planview sharepoint financials coupa
4d63478589c815d07c1ace44838b17f3,sql,,"fixed income,data extraction"
6ee9938a488b4d5b89af4301b5dd607c,sql,,"micro,systems,applied research,scheduling,database,research,analysis,software,computer,project management,iterative,project,data collection,next,management"
38866065e39bb36c3982ddbfc1229232,,,"hands-on engineering manager at least once,* 6+ years building applications for the iphone,ipad using objective-c,c++ with cocoa,other frameworks * demonstrated success as a technical lead"
3118d1a991c6b344deb1216b10e2abd2,,,site reliability engineer
7d5bdd3a76bb142590de3b3fe668bd7b,,,"ecm,ibm datacap,filenet p8,ibm content navigator"
67756c8b43f5e4fa11f56f88d0a2ff78,"bash,puppet,python",,"linux os,maven,software development (c,unix,jenkins,gerrit,git,ant,golang,yum,rpm packaging,devops,docket,build,ruby),release engineering"
fb49b67596e3414f3739fcc95426c9b6,,,"business analysis,customers feedback,excel"
15bef756b3f27ebe046d1d5aa6cac484,,,"an attitude based on working together,communication,work,shared objectives effectively manage own time,professional skill requirements: encourage an atmosphere of trust,openness"
a9caf1113f166e0003a0bec20c7674ea,"html,css",moustache,"javscript,jive,hands-on lead enterprise ui developer,google closure,javascript framework"
bbc0e417ba0c5953572273261fa6fe57,"c#,ajax,css,javascript,html",asp.net,"web services,etl,iis,ssrs,xml,sql reporting services,html 5,tfs,visual studio,crystal reporting,ssis,ide,sql server 2008 - 2014"
5c89e8c8d0c53bdd28c103a28eea7d05,,,"architect),helsinki - servicenow (developer"
aeeb77c2b472a17ae20380c0f7f1cdd5,,,"veeva,sr. dev. skills,ims,microstrategy consultant"
ff9a318f38a1872c370d6740ebdb4cfa,powershell,,"api,capacity planning,security,development,vmware,change management,analysis,hardware,vsphere,citrix,customer service,rhev,configuration management,management"
d8ea52e38333ee4a07b5a2e6bdcfce96,,,devops engineer
46fafae94fb39dfcb3aaeaa1b8e0bfd7,,,"contract w2,6-24 months"
b12a89901b34f4680c1cf3d3cacd8423,,,"os x,windows,network administrator,linux,networks"
cdd92f821a69e8bdc4aac96897132175,,,americas senior delivery specialist
eae00aa98fec3e262d010b90e3fb0c6c,,,"statistical programmer,adam,clinical,sdtm"
783a47ac7dc6384372d71cac5f3a4e3f,,,see job description
d59de1bc27c60520424ed8084706aa45,php,,drupal
86a8add6074b798c99142f4c58cc81df,,,"background,knowledge of pci pts,or pci p2pe. * strong familiarity with,experience requirements: * 7-10+ years of applicable industry experience * proven experience in the payments industry"
d74ef8536e25aaee9aee709b938769a8,c#,asp.net,mvc
44097cab3d902decd5f923b4bc6eb922,,,hardware design engineer
f4400965479a4ccc707d2bb3000d6fe0,,,"commodities,delta products,quant,desk quant,quantitative,futures"
7562e9c8ae01b2d4468f117f363fc5aa,,,"hadoop admin,unix system administration"
7a16208a060eaebd2d1ca09b0c63bb59,c++,,opengl
51f985c23934567939cc905873fba853,,,contract w2
1ceb142abc536c5542dc4fa605b6422d,sql,,"clarity certified,radar,business intelligence,crystal reports,ambulatory"
aa068a4329909ead94ef7722513e5041,,,contract w2
01226188b1d3ca4800ee405c3f40b4c2,,,"test environment management * experience with s,restful api to backend services. * experience with continuous integration testing,* experience testing full stack applications from web browsers"
ece30bc4bdc1452392f378b25437ab0c,,,"quality,web,analysis"
7b78c065e1a8866b2aa379eb9a509413,,,c2h w2
0914ed98fa070d17bbaf3f6e6c7d3cf5,"bash,puppet,python",,"linux os,maven,software development (c,unix,jenkins,gerrit,git,ant,golang,yum,rpm packaging,devops,docket,build,ruby),release engineering"
d17850ec1ab8292acab7d6709add8e0d,,,full time
7bb80a2e38f9c244e9616c2b2add3098,,,"equivalent combination of education,essential worker competencies bachelors degree in computer science,related it field,work experience. five+ years of prior software test,relevant"
9318d5d5c454cba82d8bd6c172c4fb0e,,,"salesforce,cold calling,customer service"
d12456115804e7dddcb45004f9551e43,"html,javascript",angularjs,"ui,ux"
8d53cee84670a2779085de637d8a6fd6,,,"mapping,leadership,project management,change management,hr,process design,analysis,conversions"
a9bb8e81a124ba667661a169eca8c58e,,,"key qualifications: * 3-5+ years applicable industry experience * strong background in c++ programming (version 11,higher) on real-time operating systems (linux strongly preferred,but qnx,vxw"
21c2f8a1da2ce4e2f7f4347449d635be,"sas,sql",,"customer support for key data collections,technical,tableau"
15eb1e2f4b53c1febecf97f70876912f,,,contract w2
0b4cdc558e07022e911f168dd2198353,,,sales consumer packaged goods customer analytics
2a8b44dc8f77f326a86bed33074f27af,r,,"business analysis,data analysis,linux,microsoft sql server"
600227a0039041a0c8c0815f08e04f90,,,analog design engineer
8fa719ab19ace05af63448aa4fa8b402,,,"pci compliance,manage infrastructure,security"
3d9094fc4b217f2b763d370e2aeef6a5,,,"were looking for a hands-on senior product manager who has spent at least three years working in a product management position,has signi?cant experience creating technology solutions"
75db246c46f8a84fad7070458b5fd751,,,"contract corp-to-corp,contract w2,6+ months"
5d4571056385930ddd7cc327787490dc,,,"tableau ""data mapping"" analytics"
32c85098a62a3a0828dcd68585438ff7,"sql,java,c++",,"testing,firmware,embedded,development,database,nosql,jquery,developer,project,j2ee"
c23c4a18dc519d0f4cc064c469df69e6,,,"cloud,project management,pmo,it infrastructure"
97b1d1196fac57ccffb76202337f5572,"php,sql,html",,"testing,flash,adobe,linux,engineering,systems,development,applications,xml,web,developer,web developer,mysql,mysql"
c8ef18f477de624effad1557d4fc90e5,,,see job description
785e2464487e2babb2b28e54f48ed720,,,"ccnp,root cause analysis,access control,rca,aruba,clearpass,ccna"
4dccd61fce5b351f23f97e947c805280,sql,,"networking,security,analyst,hardware,help desk,customer service,networks,exchange"
972835f0d728df13da5fe49046680858,,,"good energy agile sql,product manager financial services excellent communication skills"
47440bc523f2a4db21bda27997e6ede1,,,"qualifications: * observe cyber incident response team assembly exercises (i.e. tabletops) * document feedback from stakeholders during meetings * transform feedback into ac,essential skills"
049b2811663a21b1a30599b7ad18781e,,,see job description
0c0b3bc8d76cf1d196ac4bdf2ad3a84c,,,"linux admin,linux,systems administrator,exchange,vmware,windows"
76208a0ff32b8526b2bf0111f02a5312,"c#,sql,css,html,javascript","asp.net,angular","node.js,knockout,ai,cloud,entity framework,.net 4.5,bootstrap,soap,artificial intelligence,saas,jquery,rest,web api"
72741ab5a905af88f7046436e18f5337,,,"iis,firewalls,cisco,vm ware,active directory"
f81b8a32c3685019f54106dd0ea72e6a,,,please refer to job description
3d1218448d30dfdcd1622f900b5e69e0,"sql,java,python",,"architecture,engineering,networking,development,database,analysis,network,web,developer,j2ee,software"
1e59d6acc9e6bed271bd5c1c13b94a60,,,"operations.,cloud computing,storage,networks,servers,knowledge with depth in multiple areas"
2781cda3ebdac80d1ae2d21871ba2753,,,director of knowledge management
be66d6ebd315eaf5c98c522375c8e1e5,,,"experience requirements: * 5-10+ years of industry experience * excellent ""full-stack"" programming experience in java,background,python * must have ui experience * proven experience with nosql"
74ec56bd8f1b2b470eb4f55ea2b1d2cf,,,enterprise backup engineer
6a4891d760feac8dc60ab4c852146b9e,,,contract w2
5f31ec5a5190cb4e59fba410008c5f13,,,"development,analysis,hardware,project management,project manager,manager,project,management"
673c728ec953461033c86ff00d73f065,java,,oo architect
c2994b0131d42c783fba9a674f917853,,,"salesforce,lightning components,experience in salesforce.com programming technologies including apex,visualforce,salesforce1 platform,lightning connect,mobilesdk"
64343e691b52225edb0ae2f02b20e0d6,,spring,"strong jsf,hiibernate,core java"
f688fe4d0d7289261c5deb0556889e4f,,,"imaging,scripting,desktop support,landesk,patch,market data"
19b5368ec0eb33ebcfaa6715e5cba6cf,,,please refer to job description
e469787568796fd81a47d19c0da297f4,,,"(software ),(support* ),ms office 365 ),(windows ),(tech* ),(linux,(hardware )"
db64e797b50b6281c57f6219dad3aac1,sql,,"security,data warehouse,developer,business intelligence"
e7d0253db6b0688fe5c7d30b475350d5,python,,"unix,engineer,linux,systems,development,applications,software,software engineer,release,web,configuration management,management,application"
30e166661f9aff3855f303bb4618e737,,,"testing,linux,protocols,system admin,hardware,networking,windows,project,management,technician"
4b9f894814f056080da5af8ed101dd70,javascript,,"html5,marionette,backbone,aws"
8f5301e80470bd95b56090120d49f8e6,,,"ui director,ux"
6e19b8f86d9d9341e3fff7dfe6c229dc,,,"counterparty credit risk,iii,basel ii,business analysis"
8e936315c1d239459d5360708469d37c,,,contract w2
0ca149cc1420dd4c169da67f6879ffc0,html,,"director,testing,source code,development,content management,manager,management"
25697ec98b2c8caf449b4881f1140ab1,,,"bio tech ),(life sciences,(windows ),pharma,(help desk ),(trouble shooting ),(technical writing skills )"
f5463996d84c42cae26a80252bb789d8,,,"ethernet,buses,security,analysis,wireless,sonet,networks,project,http,configuration management,management,telecommunications"
a256e5ed21a7d239a81f5b3d4ec200bc,,,contract w2
ab1d821125c129e71a7d2c29bd99b42a,,,"cipp,,or cissp preferred,information data protection,risk management"
372cfee39dbf2546666fcad6fe12863a,,,contract w2
f0bf75e87221c0c8f5c4d215667f79fd,"spark,java",,"hortonworks,architecture,designing,hadoop eco system,big data,messaging"
727610194dcc2f1d20dd35de01c18a0f,,,"security,networking,anti-virus,networks,management"
6b8807c072328c4cf58f389334451d3c,,,genesys call center ivr acd routing sip manager framework
8ea297dd2fe4008a95a819d5e39dcfa8,java,,"architecture,engineering,development,applications,cisco,analysis,engineers,multi-threaded,programming,developer,project,next,software,test"
0837620dbb5b81af6ad267befe270691,,,senior electrical design engineer
5e18df11307ced53d16262fbffddf6b0,spark,hive,"(talend,mapr,sqoop,hbase,splunk).,pig"
c973fc905312237fa43911e14e88a154,,,"digital electronics,analog,hardware design"
0382bf5c77c17c04d372af90e9db955c,,,"""netsuite"""
3ffae7ed80d17a6fac6f55d133b39ae5,java,,"svn,nosql,git,linux,aws"
8716456c209d2282506591ef32f69447,,,full time
f61656c4baeee5b85d591b7fcbda2353,,,"communications lead,content strategist,presentations,bulletins"
c563a2bc0f9fa580a47af2dd9c602a81,"sql,perl",,"database administration,linux,development,database,nosql,dba,oracle,mysql,mysql,analytical skills,management"
f963ab5ad0706f7e3865542e082e3994,,,"materials,mathematical,systems,engineering,quality,cad,software,basic,technician,computer,manager,management,analytical"
4d6dd8a261b104433e12ebc9e6eb1b21,,,"sdlc,user interface design,use cases:user stories,microsoft dynamics crm,solutions design,process definitions,requirements definitions"
447825a5a98ad939e0db94882a1dce41,,,sr programmer analyst
6bd85a0bc5f050f2d4f74008d6a475a7,,,"materials,qa,robotics,mechanical,hardware,protocol,pc,ms office,security,validation,quality assurance,management"
7ebe3646c1e9e23229f87013ce2cfb71,,,"qa,testing,business requirements,scripts,systems,it,quality,development,application,applications,analyst,specification,quality assurance,project,software,test"
fe9149ae89a871692d9d5557393d0543,,,"mac,printers,windows,desktop,phone"
4804153521d6f1cfa7ea7d63fd5224ba,,,senior application engineer - emulation
002034b4732670334b6d327a090db9b1,sql,,"supervision,business requirements,adabas,scripts,sdlc,testing,jcl,development,release,programming,developer,sql server,quality assurance,project,analysis"
4d0a115c3bcaf57e9c0c045dbcbb8524,,,contract w2
7ec688daddb18e10b7ffa1f23ac5d017,,,technical project manager
16aa5c85f7457b7644c7efe508a60d80,,,"security project management,symantec vip"
a8874e88b1e0a1827e452588c1a0f3ff,,,"on-site it systems engineer network management,sccm,gafe,cisco,windows server,pc desktop support,mac os,ccna,operating system troubleshooting,aruba,google,active directory"
c51ef9fd16c8d25c442d9d64512782a9,"perl,python",,"systems,isp,architecture,stp,networks,switches,supervision,engineer,protocols,routers,security,computer,software,network engineer,unix,engineering,cisco,network,vpn,wan,networking,wireless"
857036469a71d68271aabd53cfb52af9,,,"c++ programming on real-time operating systems (linux strongly preferred,but qnx,vxworks are ok),key qualifications: * minimum 5+ years of industry experience required. * strong background in c"
80e7ddf9388399323f612cf95c23ddd3,,,ccar
ea37b3bcd1e2d68415ef290e3cfe5590,,,"development,software,consultant,project management,project,metrics,research,management"
397a3f1d0d9366ee899b523b36b2b800,"bash,c++,perl",,"gui,linux,oracle,sql server,sybase"
e7046498640bc3b957f9da562f783174,,,"knowled,experience in the buy to pay"" process solid computer skills,requirements: a minimum of five years experience in the procurement field. a bachelor's degree,preferred"
ec663af5a309488b52cf7967dd45a61a,,,contract w2
02890f3822ad91798f45e2652a6791bf,,,"(test lead ),(test plans ),(regression testing ),(crm )"
e29de23834d65cf8d093fa06985b2c2b,,,"contract w2,contract independent"
e428662e9c0886422db25b9008a00142,java,,"web services,linux,telecom,leadership,management,rest,oracle,network protocol,j2ee"
5597bec7e8c62e8475f90232b4c99ac9,,,senior level marketing officer with proven experience growing retail ecommerce sites
7f1cda9d14ee480cc54590813a6221ec,sql,agile,"sdlc,database architecture,qtp,lead,automated testing,scrum,tfs,manual,qa"
6ed554b9fd2e1f86f4795c4d22a550b1,,,"risk management,performance,engineer,systems,analytical,engineering,application,mechanical,iso,quality,analysis,basic,quality assurance,manager,metrics,system,management"
64410b7a4347e6f746c4166fbfbe4626,,,"staffing,recruiting,vms,msp"
55f2878572178bd268aff539984bff07,,,contract w2
3b4e7f641661e1585bb7bd89d248c11d,,,full time
d8b9eabe230d994b5984514b41cffed8,,spring,"software design,hibernate. * extensive experience in enterprise systems,working knowledge of the full sw development lifecycle * deep,* hands on experience in core java,development"
1371a27f9fb9a4efb2a0fcc426f8c906,,,"actimize,compliance,sar,business analyst,aml"
a41661f62b09d796331c58a4648ead0d,,,please refer to job description
3c881bc4421de0c4fc722a25d37ca8f2,,,"network,telecom,project manager,data center,project coordinator,credit cards"
f436b2ce3a85f1a944722b6022e7722a,,,"chef,amazon,docker"
ad0488b43525df5717c51c203faeb2d1,,,"mathematical,accounting,supervisor,powerpoint,applications,excel,computer,microsoft word,accountant,research"
9c9b39fd896ea93ff16ca11f778f3339,java,,"selenium,cucumber"
e06dcfc63c1a6959a2ef7c7577454948,,,"middleware,xml,peoplesoft,analysis,supply chain,oracle,project manager,manager,project"
e20861e1938328adb49d227e69bb268c,,angular,"ui,html5,css3,ux,,reactjs,bootstrap"
786709246e957302e64225e1e8ec6c90,,,"visual basic,hardware,release,test,circuits,engineers,automated,software,automotive,engineering,quality,dsp,ics,analysis,basic,programming,system,testing,networking,development,management"
2c67d534859ab6bd6395f66890292351,,,"unix,oracle dba,plsql,11g,rac,12c"
2989851b002ceba461e1c2e201129a15,,,"windows 10,imaging,enterprise level deployment experience,follow- up...,7"
324582fa07bdded06485268838da6bf5,java,,j2ee
4afdee48a8284a173ef31b31def0f1a1,,,"""senior accountant"" ""accountant"""
e6a7a0ca8d6962b57c5f8ba95e175e1b,,,"ticketing system,windows,call center,support,mobile,crm,customer service,desktop support"
69d9df7084d28f935d959c0755b329ed,java,,restful web services
d60f103c4a669e3ed73a38ebae3572f0,,,minimum of 5 years experience in business systems analysis. billing experience strongly preferred.
0450889cac2a3c192b218f92f2980d26,,,"systems,quality,hardware,computer,quality assurance,system,software,technician"
