Respondent,amazon echo,android,apple watch or apple tv,arduino,aws,azure,drupal,esp8266,firebase,gaming console,google cloud platform/app engine,google home,heroku,ibm cloud or watson,ios,linux,mac os,mainframe,predix,raspberry pi,salesforce,serverless,sharepoint,windows desktop or server,windows phone,wordpress
88420,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0
88436,,,,,,,,,,,,,,,,,,,,,,,,,,
88455,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
88493,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
88507,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,
88515,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
88526,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,
88529,,,,,,,,,,,,,,,,,,,,,,,,,,
88542,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
88546,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
88548,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,
88566,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
88575,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,1.0
88581,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,
88629,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
88632,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,
88633,,,,,,,,,,,,,,,,,,,,,,,,,,
88661,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,
88666,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
88670,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
88674,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
88694,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
88705,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
88734,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,
88746,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,
88758,,,,,,,,,,,,,,,,,,,,,,,,,,
88770,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,,
88790,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
88804,,,,,,,,,,,,,,,,,,,,,,,,,,
88805,,,,,,,,,,,,,,,,,,,,,,,,,,
88817,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
88819,,,,,,,,,,,,,,,,,,,,,,,,,,
88828,,,,,,,,,,,,,,,,,,,,,,,,,,
88829,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
88836,,,,,,,,,,,,,,,,,,,,,,,,,,
88841,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,
88845,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
88885,,,,,,,,,,,,,,,,,,,,,,,,,,
88893,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
88936,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
88962,,,,,,,,,,,,,,,,,,,,,,,,,,
88971,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,
88990,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
88998,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
89007,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,
89013,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
89023,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
89024,,,,,,,,,,,,,,,,,,,,,,,,,,
89029,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
89041,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,1.0
89054,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
89058,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0
89060,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,
89066,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
89069,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
89076,,,,,,,,,,,,,,,,,,,,,,,,,,
89095,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
89119,,,,,,,,,,,,,,,,,,,,,,,,,,
89143,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
89158,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
89180,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
89189,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
89192,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0
89206,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
89229,,,,,,,,,,,,,,,,,,,,,,,,,,
89246,,,,,,,,,,,,,,,,,,,,,,,,,,
89266,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0
89278,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,
89288,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,
89312,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,
89378,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
89379,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,
89383,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,
89389,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0
89396,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,
89401,,,,,,,,,,,,,,,,,,,,,,,,,,
89408,,,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,
89409,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
89417,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0
89426,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0
89432,,,,,,,,,,,,,,,,,,,,,,,,,,
89473,,,,,,,,,,,,,,,,,,,,,,,,,,
89477,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0
89480,,,,,,,,,,,,,,,,,,,,,,,,,,
89520,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,
89532,,,,,,,,,,,,,,,,,,,,,,,,,,
89536,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
89543,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,
89546,,,,,,,,,,,,,,,,,,,,,,,,,,
89556,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,
89562,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,
89579,,,,,,,,,,,,,,,,,,,,,,,,,,
89585,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,
89625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
89631,,,,,,,,,,,,,,,,,,,,,,,,,,
89635,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
89652,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
89654,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0
89662,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
89676,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,
89682,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
89691,,,,,,,,,,,,,,,,,,,,,,,,,,
89701,,,,,,,,,,,,,,,,,,,,,,,,,,
89703,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
89720,,,,,,,,,,,,,,,,,,,,,,,,,,
89751,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,
89752,,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,1.0
89771,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
89784,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
89792,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
89794,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
89797,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,
89804,,1.0,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,
89814,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,
89815,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
89818,,,,,,,,,,,,,,,,,,,,,,,,,,
89832,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
89843,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
89846,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,
89850,,,,,,,,,,,,,,,,,,,,,,,,,,
89851,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
89854,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,
89865,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
89873,,,,,,,,,,,,,,,,,,,,,,,,,,
89879,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,
89887,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,
89909,,,,,,,,,,,,,,,,,,,,,,,,,,
89917,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
89929,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
89951,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,
89984,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
89988,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,1.0
90034,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,
90050,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
90065,,,,,,,,,,,,,,,,,,,,,,,,,,
90087,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
90094,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,
90102,,,,,,,,,,,,,,,,,,,,,,,,,,
90111,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,
90148,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,
90190,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
90197,,,,,,,,,,,,,,,,,,,,,,,,,,
90200,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,
90204,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
90223,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0
90228,,,,,,,,,,,,,,,,,,,,,,,,,,
90230,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
90242,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
90244,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0
90245,,,,,,,,,,,,,,,,,,,,,,,,,,
90269,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0
90271,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,
90283,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
90292,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,
90300,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,
90307,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
90317,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,
90319,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
90324,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
90329,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
90349,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
90353,,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,
90358,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
90364,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
90375,,,,,,,,,,,,,,,,,,,,,,,,,,
90378,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,
90391,,,,,,,,,,,,,,,,,,,,,,,,,,
90395,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
90397,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,
90418,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
90428,,,,,,,,,,,,,,,,,,,,,,,,,,
90432,,,,,,,,,,,,,,,,,,,,,,,,,,
90434,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,
90458,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
90495,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0
90500,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
90509,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0
90515,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
90525,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,
90526,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,
90527,,,,,,,,,,,,,,,,,,,,,,,,,,
90549,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
90572,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
90587,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
90615,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
90617,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
90622,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
90626,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0
90641,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
90648,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0
90651,,,,,,,,,,,,,,,,,,,,,,,,,,
90656,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0
90667,,,,,,,,,,,,,,,,,,,,,,,,,,
90670,,,,,,,,,,,,,,,,,,,,,,,,,,
90673,,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,
90682,,,,,,,,,,,,,,,,,,,,,,,,,,
90720,,1.0,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,1.0
90730,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0
90752,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
90756,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
90764,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
90768,,,,,,,,,,,,,,,,,,,,,,,,,,
90782,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
90803,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
90806,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
90807,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
90815,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
90829,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,
90843,,,,,,,,,,,,,,,,,,,,,,,,,,
90845,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
90900,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
90907,,,,,,,,,,,,,,,,,,,,,,,,,,
90909,,,,,,,,,,,,,,,,,,,,,,,,,,
90944,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,
90945,,,,,,,,,,,,,,,,,,,,,,,,,,
90960,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,
90996,,,,,,,,,,,,,,,,,,,,,,,,,,
91004,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
91024,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
91026,,,,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,
91042,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
91047,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,
91068,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0
91091,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
91093,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,
91098,,,,,,,,,,,,,,,,,,,,,,,,,,
91099,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0
91103,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
91115,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0
91146,,,,,,,,,,,,,,,,,,,,,,,,,,
91166,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
91169,,,,,,,,,,,,,,,,,,,,,,,,,,
91200,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0
91204,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
91208,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,
91220,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0
91255,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
91256,,,,,,,,,,,,,,,,,,,,,,,,,,
91263,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
91278,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
91279,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
91311,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,
91343,,,,,,,,,,,,,,,,,,,,,,,,,,
91363,,,,,,,,,,,,,,,,,,,,,,,,,,
91364,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
91367,,,,,,,,,,,,,,,,,,,,,,,,,,
91373,,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,
91379,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,
91385,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
91394,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
91398,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,
91414,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,1.0
91419,,,,,,,,,,,,,,,,,,,,,,,,,,
91424,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,
91466,,,,,,,,,,,,,,,,,,,,,,,,,,
91467,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
91493,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
91520,,,,,,,,,,,,,,,,,,,,,,,,,,
91526,,,,,,,,,,,,,,,,,,,,,,,,,,
91528,,,,,,,,,,,,,,,,,,,,,,,,,,
91532,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
91542,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
91558,,,,,,,,,,,,,,,,,,,,,,,,,,
91574,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0
91579,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0
91589,,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,,
91597,,,,,,,,,,,,,,,,,,,,,,,,,,
91642,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
91649,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0
91650,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
91688,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
91703,,,,,,,,,,,,,,,,,,,,,,,,,,
91711,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,
91719,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0
91739,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
91761,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0
91767,,,,,,,,,,,,,,,,,,,,,,,,,,
91772,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
91807,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0
91827,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
91837,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
91849,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0
91858,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,,1.0
91873,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
91885,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,
91889,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,1.0
91897,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
91918,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
91922,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
91940,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
91957,,,,,,,,,,,,,,,,,,,,,,,,,,
91966,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0
91984,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
91993,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
92072,,,,,,,,,,,,,,,,,,,,,,,,,,
92081,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0
92091,,,,,,,,,,,,,,,,,,,,,,,,,,
92096,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
92116,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
92140,,,,,,,,,,,,,,,,,,,,,,,,,,
92160,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0
92169,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,
92195,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,
92201,,,,,,,,,,,,,,,,,,,,,,,,,,
92210,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
92223,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
92227,,,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,
92228,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,
92243,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
92267,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,
92284,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,
92316,,,,,,,,,,,,,,,,,,,,,,,,,,
92347,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
92374,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,
92378,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
92388,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0
92405,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
92438,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0
92440,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,
92443,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
92480,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,1.0
92500,,,,,,,,,,,,,,,,,,,,,,,,,,
92509,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
92519,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
92525,,,,,,,,,,,,,,,,,,,,,,,,,,
92535,,1.0,,,1.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
92542,,,,,,,,,,,,,,,,,,,,,,,,,,
92567,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0
92597,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,
92599,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0
92616,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
92617,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,
92623,,,,,,,,,,,,,,,,,,,,,,,,,,
92625,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
92673,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0
92674,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
92678,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
92685,,,,,,,,,,,,,,,,,,,,,,,,,,
92687,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,
92699,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0
92728,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,
92751,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
92764,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0
92765,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,
92770,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
92771,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,
92779,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0
92786,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
92793,,,,,,,,,,,,,,,,,,,,,,,,,,
92807,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
92812,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0
92825,,,,,,,,,,,,,,,,,,,,,,,,,,
92832,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,
92834,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
92843,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,
92849,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
92868,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0
92880,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,
92889,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,
92894,,,,,,,,,,,,,,,,,,,,,,,,,,
92925,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
92929,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,
92938,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
92939,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
92941,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,
92956,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,
92963,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
92964,,,,,,,,,,,,,,,,,,,,,,,,,,
92969,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
92977,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
92998,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
93006,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
93007,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
93037,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
93080,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
93085,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,
93097,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
93111,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
93125,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
